rmse	model	kdim	idp	date	sensor
0.296630844614637	GAM_Duchon	7		2022-01-28T03:30:00Z	tair
0.34488708898723	GAM_Gaussian	8		2022-01-28T03:30:00Z	tair
0.326692033492272	Thin_plate_spline	7		2022-01-28T03:30:00Z	tair
0.40302966374558	GAM_Penalized	5		2022-01-28T03:30:00Z	tair
0.336172224164567	Inverse_dist_weighting		4	2022-01-28T03:30:00Z	tair
0.346570881469599	Nearest_neighbor			2022-01-28T03:30:00Z	tair
0.260528978191532	GAM_Duchon	7		2022-01-28T03:45:00Z	tair
0.266172939756274	GAM_Gaussian	6		2022-01-28T03:45:00Z	tair
0.271792442477297	Thin_plate_spline	5		2022-01-28T03:45:00Z	tair
0.278943603375019	GAM_Penalized	7		2022-01-28T03:45:00Z	tair
0.284047525299013	Inverse_dist_weighting		5	2022-01-28T03:45:00Z	tair
0.31392626468004	Nearest_neighbor			2022-01-28T03:45:00Z	tair
0.217598673228902	GAM_Duchon	7		2022-01-28T04:00:00Z	tair
0.267645248658312	GAM_Gaussian	9		2022-01-28T04:00:00Z	tair
0.245376053909305	Thin_plate_spline	7		2022-01-28T04:00:00Z	tair
0.301789358731476	GAM_Penalized	7		2022-01-28T04:00:00Z	tair
0.246770975366207	Inverse_dist_weighting		5	2022-01-28T04:00:00Z	tair
0.291424949016832	Nearest_neighbor			2022-01-28T04:00:00Z	tair
0.238153991234657	GAM_Duchon	7		2022-01-28T04:15:00Z	tair
0.300749736523467	GAM_Gaussian	8		2022-01-28T04:15:00Z	tair
0.283797344471847	Thin_plate_spline	7		2022-01-28T04:15:00Z	tair
0.353727790064814	GAM_Penalized	7		2022-01-28T04:15:00Z	tair
0.294278426967307	Inverse_dist_weighting		5	2022-01-28T04:15:00Z	tair
0.324601226923389	Nearest_neighbor			2022-01-28T04:15:00Z	tair
0.276535951267676	GAM_Duchon	7		2022-01-28T04:30:00Z	tair
0.335814555998711	GAM_Gaussian	8		2022-01-28T04:30:00Z	tair
0.301321753036619	Thin_plate_spline	7		2022-01-28T04:30:00Z	tair
