rmse	model	kdim	idp	date	sensor
0.238271068443182	Thin_plate_spline	8		2022-01-28T04:45:00Z	par
0.242261191663126	GAM_Penalized	6		2022-01-28T04:45:00Z	par
0.193238050844921	Inverse_dist_weighting		11	2022-01-28T04:45:00Z	par
0.217941702090262	Nearest_neighbor			2022-01-28T04:45:00Z	par
2.38350625648361	GAM_Duchon	8		2022-01-28T05:00:00Z	par
2.55000892098382	GAM_Gaussian	9		2022-01-28T05:00:00Z	par
2.51363463069275	Thin_plate_spline	7		2022-01-28T05:00:00Z	par
2.11006749695348	GAM_Penalized	6		2022-01-28T05:00:00Z	par
2.23373457877928	Inverse_dist_weighting		1	2022-01-28T05:00:00Z	par
2.41845239970827	Nearest_neighbor			2022-01-28T05:00:00Z	par
28.7407316016709	GAM_Duchon	8		2022-01-28T05:15:00Z	par
30.478812423445	GAM_Gaussian	9		2022-01-28T05:15:00Z	par
30.2525167331323	Thin_plate_spline	6		2022-01-28T05:15:00Z	par
31.3095968170844	GAM_Penalized	6		2022-01-28T05:15:00Z	par
32.6856217787903	Inverse_dist_weighting		1	2022-01-28T05:15:00Z	par
32.7564247640442	Nearest_neighbor			2022-01-28T05:15:00Z	par
31.0881386429363	GAM_Duchon	8		2022-01-28T05:30:00Z	par
33.8898804556594	GAM_Gaussian	9		2022-01-28T05:30:00Z	par
33.6305890377208	Thin_plate_spline	6		2022-01-28T05:30:00Z	par
35.0011402908406	GAM_Penalized	7		2022-01-28T05:30:00Z	par
34.165415718326	Inverse_dist_weighting		1	2022-01-28T05:30:00Z	par
34.6950843419327	Nearest_neighbor			2022-01-28T05:30:00Z	par
40.3407639563483	GAM_Duchon	8		2022-01-28T05:45:00Z	par
43.0221744503351	GAM_Gaussian	8		2022-01-28T05:45:00Z	par
42.7325391977881	Thin_plate_spline	6		2022-01-28T05:45:00Z	par
43.4560309093689	GAM_Penalized	5		2022-01-28T05:45:00Z	par
41.5104332067576	Inverse_dist_weighting		1	2022-01-28T05:45:00Z	par
43.1461078828839	Nearest_neighbor			2022-01-28T05:45:00Z	par
35.8483525263561	GAM_Duchon	8		2022-01-28T06:00:00Z	par
38.7383142196158	GAM_Gaussian	9		2022-01-28T06:00:00Z	par
38.4288541644281	Thin_plate_spline	6		2022-01-28T06:00:00Z	par
39.7517765164963	GAM_Penalized	6		2022-01-28T06:00:00Z	par
38.298419971201	Inverse_dist_weighting		1	2022-01-28T06:00:00Z	par
39.3455155016076	Nearest_neighbor			2022-01-28T06:00:00Z	par
37.2905631599255	GAM_Duchon	8		2022-01-28T06:15:00Z	par
40.613889696072	GAM_Gaussian	9		2022-01-28T06:15:00Z	par
