rmse	model	kdim	idp	date	sensor
0.0417304800105926	GAM_Penalized	5		2022-01-28T05:15:00Z	vpd
0.0362871404051809	Inverse_dist_weighting		3	2022-01-28T05:15:00Z	vpd
0.0365537528631269	Nearest_neighbor			2022-01-28T05:15:00Z	vpd
0.025931803596308	GAM_Duchon	7		2022-01-28T05:30:00Z	vpd
0.0209948339456358	GAM_Gaussian	5		2022-01-28T05:30:00Z	vpd
0.0254888793872447	Thin_plate_spline	5		2022-01-28T05:30:00Z	vpd
0.0270563938740926	GAM_Penalized	8		2022-01-28T05:30:00Z	vpd
0.0262204057507017	Inverse_dist_weighting		2	2022-01-28T05:30:00Z	vpd
0.0262204057507017	Nearest_neighbor			2022-01-28T05:30:00Z	vpd
0.0530449897679933	GAM_Duchon	5		2022-01-28T05:45:00Z	vpd
0.0509912744170066	GAM_Gaussian	8		2022-01-28T05:45:00Z	vpd
0.0511080367860366	Thin_plate_spline	5		2022-01-28T05:45:00Z	vpd
0.0513205370423395	GAM_Penalized	9		2022-01-28T05:45:00Z	vpd
0.0453974154680948	Inverse_dist_weighting		1	2022-01-28T05:45:00Z	vpd
0.0477359119235831	Nearest_neighbor			2022-01-28T05:45:00Z	vpd
0.0581678341045782	GAM_Duchon	5		2022-01-28T06:00:00Z	vpd
0.059996224878747	GAM_Gaussian	5		2022-01-28T06:00:00Z	vpd
0.0647435751534615	Thin_plate_spline	5		2022-01-28T06:00:00Z	vpd
0.0560766547766162	GAM_Penalized	9		2022-01-28T06:00:00Z	vpd
0.0536094601065544	Inverse_dist_weighting		1	2022-01-28T06:00:00Z	vpd
0.0567278762603566	Nearest_neighbor			2022-01-28T06:00:00Z	vpd
0.0577635497230905	GAM_Duchon	5		2022-01-28T06:15:00Z	vpd
0.0585057107016316	GAM_Gaussian	5		2022-01-28T06:15:00Z	vpd
0.0620714515909883	Thin_plate_spline	7		2022-01-28T06:15:00Z	vpd
0.063016455392848	GAM_Penalized	9		2022-01-28T06:15:00Z	vpd
0.0545768409656608	Inverse_dist_weighting		1	2022-01-28T06:15:00Z	vpd
0.0559698169860371	Nearest_neighbor			2022-01-28T06:15:00Z	vpd
0.0544843262457929	GAM_Duchon	8		2022-01-28T06:30:00Z	vpd
0.0561816795570489	GAM_Gaussian	7		2022-01-28T06:30:00Z	vpd
0.0592435080529329	Thin_plate_spline	7		2022-01-28T06:30:00Z	vpd
0.0628898086772971	GAM_Penalized	9		2022-01-28T06:30:00Z	vpd
0.0525475526107337	Inverse_dist_weighting		1	2022-01-28T06:30:00Z	vpd
0.0535111773750855	Nearest_neighbor			2022-01-28T06:30:00Z	vpd
0.0503143668099516	GAM_Duchon	8		2022-01-28T06:45:00Z	vpd
0.0511799273405295	GAM_Gaussian	7		2022-01-28T06:45:00Z	vpd
0.0542498523806368	Thin_plate_spline	8		2022-01-28T06:45:00Z	vpd
0.0629475628567242	GAM_Penalized	9		2022-01-28T06:45:00Z	vpd
0.0507310129208196	Inverse_dist_weighting		2	2022-01-28T06:45:00Z	vpd
